TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2015,3,28,17,0,21XX W 53RD AVE,Kerrisdale,488632.8509,5452237.2584
Theft from Vehicle,2015,10,5,13,0,21XX W 54TH AVE,Kerrisdale,488542.0306,5452146.6764
Theft from Vehicle,2015,11,3,20,0,21XX W 59TH AVE,Kerrisdale,488730.8132,5451719.7903
Theft from Vehicle,2015,12,14,19,0,21XX W 5TH AVE,Kitsilano,488731.4215,5457176.2106
Theft from Vehicle,2015,12,15,18,4,21XX W 5TH AVE,Kitsilano,488731.4215,5457176.2106
Theft from Vehicle,2015,4,27,22,0,21XX W 5TH AVE,Kitsilano,488734.5883,5457176.1206
Theft from Vehicle,2015,7,15,15,59,21XX W 5TH AVE,Kitsilano,488788.6841,5457183.7315
Theft from Vehicle,2015,10,25,22,0,21XX W 6TH AVE,Kitsilano,488799.4501,5457080.5896
Theft from Vehicle,2015,2,1,22,30,21XX W 7TH AVE,Kitsilano,488727.3106,5456990.4834
Theft from Vehicle,2015,6,22,18,0,21XX W 7TH AVE,Kitsilano,488727.3106,5456990.4834
Theft from Vehicle,2015,6,22,21,0,21XX W 7TH AVE,Kitsilano,488727.3106,5456990.4834
Theft from Vehicle,2015,6,23,11,13,21XX W 7TH AVE,Kitsilano,488727.3106,5456990.4834
Theft from Vehicle,2015,12,31,18,0,21XX W 7TH AVE,Kitsilano,488727.3106,5456990.4834
Theft from Vehicle,2015,6,19,0,10,21XX W 7TH AVE,Kitsilano,488831.4056,5456987.832
Theft from Vehicle,2015,10,28,21,30,21XX W 7TH AVE,Kitsilano,488831.6384,5456996.9731
Theft from Vehicle,2015,4,10,16,30,21XX W 7TH AVE,Kitsilano,488863.1824,5456996.1696
Theft from Vehicle,2015,7,3,22,0,21XX W 7TH AVE,Kitsilano,488863.1824,5456996.1696
Theft from Vehicle,2015,7,14,8,0,21XX W 7TH AVE,Kitsilano,488863.1824,5456996.1696
Theft from Vehicle,2015,6,10,13,30,21XX W BROADWAY AVE,Kitsilano,488845.2645,5456791.6529
Theft from Vehicle,2015,10,6,23,47,21XX W KING EDWARD AVE,Arbutus Ridge,488828.2619,5455449.6838
Theft from Vehicle,2015,6,27,11,0,21XX WATERSIDE AVE,Victoria-Fraserview,495351.3312,5450553.2361
Theft from Vehicle,2015,10,6,20,30,21XX WILLIAM ST,Grandview-Woodland,495523.6345,5457908.7295
Theft from Vehicle,2015,9,21,21,30,21XX WILLIAM ST,Grandview-Woodland,495569.9605,5457899.0049
Theft from Vehicle,2015,12,31,0,0,21XX WILLIAM ST,Grandview-Woodland,495569.9605,5457899.0049
Theft from Vehicle,2015,7,26,21,0,21XX WILLIAM ST,Grandview-Woodland,495603.6153,5457907.7283
Theft from Vehicle,2015,9,21,10,42,21XX YEW ST,Kitsilano,488714.761,5457176.6104
Theft from Vehicle,2015,11,28,14,0,21XX YORK AVE,Kitsilano,488802.2036,5457663.6895
Theft from Vehicle,2015,2,1,18,0,21XX YORK AVE,Kitsilano,488818.3156,5457672.3976
Theft from Vehicle,2015,3,30,10,0,21XX YORK AVE,Kitsilano,488818.3156,5457672.3976
Theft from Vehicle,2015,8,20,12,0,21XX YORK AVE,Kitsilano,488818.3156,5457672.3976
Theft from Vehicle,2015,2,7,21,0,21XX YORK AVE,Kitsilano,488840.2744,5457662.6515
Theft from Vehicle,2015,12,1,19,0,21XX YORK AVE,Kitsilano,488887.8629,5457661.3541
Theft from Vehicle,2015,6,12,21,45,21XX YUKON ST,Mount Pleasant,491792.4886,5457085.1986
Theft from Vehicle,2015,2,5,21,0,22XX BONACCORD DR,Victoria-Fraserview,495511.9202,5450860.0953
Theft from Vehicle,2015,2,5,22,0,22XX BONACCORD DR,Victoria-Fraserview,495612.7185,5450867.424
Theft from Vehicle,2015,12,10,20,0,22XX BONNYVALE AVE,Victoria-Fraserview,495485.2432,5451588.9558
Theft from Vehicle,2015,10,18,20,30,22XX CAMBIE ST,Mount Pleasant,491656.6827,5456919.9744
Theft from Vehicle,2015,3,5,12,0,22XX CAMBIE ST,Mount Pleasant,491657.2038,5456952.0765
Theft from Vehicle,2015,12,31,12,28,22XX CAMBRIDGE ST,Grandview-Woodland,495666.6194,5459315.982
Theft from Vehicle,2015,6,18,20,0,22XX CASSIAR ST,Hastings-Sunrise,497748.1637,5456793.6991
Theft from Vehicle,2015,6,21,23,0,22XX CLARK DR,Grandview-Woodland,494367.6133,5456847.6718
Theft from Vehicle,2015,4,14,15,30,22XX COMMERCIAL DR,Grandview-Woodland,494920.8398,5456873.0678
Theft from Vehicle,2015,9,27,18,0,22XX COMMERCIAL DR,Grandview-Woodland,494930.0082,5456874.8022
Theft from Vehicle,2015,1,11,19,0,22XX COMMERCIAL DR,Grandview-Woodland,494930.639,5456921.2652
Theft from Vehicle,2015,2,27,19,30,22XX DUNDAS ST,Grandview-Woodland,495664.7508,5459114.1125
Theft from Vehicle,2015,3,2,10,25,22XX DUNDAS ST,Grandview-Woodland,495664.7508,5459114.1125
Theft from Vehicle,2015,6,13,13,0,22XX DUNDAS ST,Grandview-Woodland,495664.7508,5459114.1125
Theft from Vehicle,2015,9,27,15,0,22XX DUNDAS ST,Grandview-Woodland,495664.7508,5459114.1125
Theft from Vehicle,2015,8,30,0,0,22XX E 11TH AVE,Kensington-Cedar Cottage,495668.1727,5456407.7311
Theft from Vehicle,2015,7,6,19,0,22XX E 19TH AVE,Kensington-Cedar Cottage,495766.6583,5455459.5905
Theft from Vehicle,2015,5,20,23,0,22XX E 24TH AVE,Kensington-Cedar Cottage,495607.5859,5455119.2064
Theft from Vehicle,2015,6,25,0,30,22XX E 24TH AVE,Kensington-Cedar Cottage,495677.2832,5455118.0626
Theft from Vehicle,2015,7,18,19,0,22XX E 24TH AVE,Kensington-Cedar Cottage,495697.1968,5455117.7359
Theft from Vehicle,2015,10,27,18,0,22XX E 25TH AVE,Kensington-Cedar Cottage,495605.3411,5455036.2194
Theft from Vehicle,2015,7,5,15,0,22XX E 25TH AVE,Kensington-Cedar Cottage,495655.4942,5455044.7293
Theft from Vehicle,2015,2,4,3,45,22XX E 25TH AVE,Kensington-Cedar Cottage,495675.5091,5455044.476
Theft from Vehicle,2015,2,3,18,0,22XX E 25TH AVE,Kensington-Cedar Cottage,495742.2256,5455043.6314
Theft from Vehicle,2015,3,25,11,16,22XX E 2ND AVE,Grandview-Woodland,495662.4575,5457323.6725
Theft from Vehicle,2015,3,31,11,0,22XX E 2ND AVE,Grandview-Woodland,495688.4222,5457323.3439
Theft from Vehicle,2015,5,31,0,4,22XX E 35TH AVE,Kensington-Cedar Cottage,495491.6375,5453918.3143
Theft from Vehicle,2015,2,6,19,0,22XX E 35TH AVE,Kensington-Cedar Cottage,495549.7313,5453916.662
Theft from Vehicle,2015,5,18,0,30,22XX E 37TH AVE,Kensington-Cedar Cottage,495491.3167,5453789.3881
Theft from Vehicle,2015,11,16,22,30,22XX E 38TH AVE,Kensington-Cedar Cottage,495499.6843,5453677.647
Theft from Vehicle,2015,11,2,17,0,22XX E 3RD AVE,Grandview-Woodland,495741.2949,5457212.7555
Theft from Vehicle,2015,7,25,23,0,22XX E 40TH AVE,Kensington-Cedar Cottage,495569.4835,5453454.8459
Theft from Vehicle,2015,2,18,0,1,22XX E 41ST AVE,Kensington-Cedar Cottage,495544.5804,5453353.7114
Theft from Vehicle,2015,3,3,23,0,22XX E 41ST AVE,Kensington-Cedar Cottage,495544.5804,5453353.7114
Theft from Vehicle,2015,5,19,17,0,22XX E 47TH AVE,Victoria-Fraserview,495532.178,5452756.8241
Theft from Vehicle,2015,12,28,18,0,22XX E 4TH AVE,Grandview-Woodland,495708.9408,5457117.0685
Theft from Vehicle,2015,10,7,20,0,22XX E 51ST AVE,Victoria-Fraserview,495461.3618,5452254.1407
Theft from Vehicle,2015,10,22,15,30,22XX E 52ND AVE,Victoria-Fraserview,495522.2607,5452161.7023
Theft from Vehicle,2015,9,7,17,0,22XX E 55TH AVE,Victoria-Fraserview,495433.1038,5451843.3409
Theft from Vehicle,2015,12,12,19,0,22XX E 5TH AVE,Grandview-Woodland,495681.5098,5457022.1719
Theft from Vehicle,2015,11,20,22,0,22XX E 5TH AVE,Grandview-Woodland,495728.0972,5457012.5729
Theft from Vehicle,2015,8,18,1,0,22XX E 5TH AVE,Grandview-Woodland,495743.656,5457012.421
Theft from Vehicle,2015,2,16,18,0,22XX E 8TH AVE,Grandview-Woodland,495629.5001,5456711.4041
Theft from Vehicle,2015,2,7,0,0,22XX E PENDER ST,Grandview-Woodland,495710.873,5458615.0657
Theft from Vehicle,2015,12,10,1,0,22XX EDDINGTON DR,Arbutus Ridge,488561.9803,5454893.9992
Theft from Vehicle,2015,8,12,19,0,22XX FERNDALE ST,Grandview-Woodland,495658.5136,5458541.5779
Theft from Vehicle,2015,4,8,21,0,22XX FERNDALE ST,Grandview-Woodland,495663.6811,5458541.5171
Theft from Vehicle,2015,1,24,18,0,22XX FERNDALE ST,Grandview-Woodland,495741.1932,5458540.6053
Theft from Vehicle,2015,11,18,9,0,22XX FRANKLIN ST,Grandview-Woodland,495660.7292,5458811.6143
Theft from Vehicle,2015,9,19,12,0,22XX FRANKLIN ST,Grandview-Woodland,495697.0454,5458810.9228
Theft from Vehicle,2015,11,9,0,15,22XX FRANKLIN ST,Grandview-Woodland,495697.0454,5458810.9228
Theft from Vehicle,2015,8,5,18,0,22XX FRASERVIEW DR,Victoria-Fraserview,495632.6859,5450957.4217
Theft from Vehicle,2015,6,18,18,0,22XX GALT ST,Kensington-Cedar Cottage,495695.073,5454514.7868
Theft from Vehicle,2015,8,22,21,17,22XX GUELPH ST,Mount Pleasant,493101.7665,5456944.2954
Theft from Vehicle,2015,8,5,0,0,22XX HARRISON DR,Victoria-Fraserview,495594.6684,5450645.9175
Theft from Vehicle,2015,12,14,22,12,22XX HEATHER ST,Fairview,491279.7936,5456976.6473
Theft from Vehicle,2015,12,30,21,0,22XX HIGHBURY ST,West Point Grey,486351.2044,5457145.1991
Theft from Vehicle,2015,1,8,2,23,22XX KAMLOOPS ST,Hastings-Sunrise,496014.789,5456809.1565
Theft from Vehicle,2015,7,23,0,0,22XX KAMLOOPS ST,Hastings-Sunrise,496023.964,5456862.7587
Theft from Vehicle,2015,8,6,15,0,22XX KINGSWAY AVE,Kensington-Cedar Cottage,495559.1513,5454487.8078
Theft from Vehicle,2015,2,19,19,0,22XX KINGSWAY AVE,Kensington-Cedar Cottage,495714.8276,5454390.0082
Theft from Vehicle,2015,10,18,15,0,22XX LAUREL ST,Fairview,490975.6443,5456948.8723
Theft from Vehicle,2015,5,10,6,7,22XX MAIN ST,Mount Pleasant,492648.818,5456894.9935
Theft from Vehicle,2015,11,2,23,0,22XX MANNERING AVE,Kensington-Cedar Cottage,495592.1447,5454215.7089
Theft from Vehicle,2015,11,5,11,20,22XX MAPLE ST,Kitsilano,489049.8167,5457050.3251
Theft from Vehicle,2015,8,20,1,0,22XX MARSTRAND AVE,Kitsilano,488551.0348,5456641.3604
Theft from Vehicle,2015,2,14,23,0,22XX MCBAIN AVE,Arbutus Ridge,488484.1556,5455166.2304
Theft from Vehicle,2015,7,11,0,0,22XX MCGILL ST,Grandview-Woodland,495711.0057,5459516.7538
Theft from Vehicle,2015,5,9,15,0,22XX MCGILL ST,Grandview-Woodland,495726.3255,5459516.4999
Theft from Vehicle,2015,3,1,10,8,22XX MCGILL ST,Grandview-Woodland,495763.3587,5459525.0316
Theft from Vehicle,2015,11,19,18,0,22XX MCLEAN DR,Grandview-Woodland,494507.2994,5456840.0008
Theft from Vehicle,2015,8,16,12,0,22XX NEWPORT AVE,Victoria-Fraserview,495587.7027,5451384.9488
Theft from Vehicle,2015,7,30,20,30,22XX OAK ST,Fairview,490788.8191,5456989.9508
Theft from Vehicle,2015,5,29,8,0,22XX OAK ST,Fairview,490789.6849,5457026.033
Theft from Vehicle,2015,6,1,21,0,22XX OAK ST,Fairview,490789.7673,5457029.4694
Theft from Vehicle,2015,5,25,12,0,22XX OXFORD ST,Grandview-Woodland,495761.707,5459223.502
Theft from Vehicle,2015,6,19,15,0,22XX PARKER ST,Grandview-Woodland,495653.6353,5458096.4444
Theft from Vehicle,2015,10,6,14,0,22XX PARKER ST,Grandview-Woodland,495653.6353,5458096.4444
Theft from Vehicle,2015,2,18,16,0,22XX PARKER ST,Grandview-Woodland,495674.3191,5458105.8378
Theft from Vehicle,2015,1,6,21,0,22XX PARKER ST,Grandview-Woodland,495684.716,5458105.9628
Theft from Vehicle,2015,10,3,16,0,22XX PARKER ST,Grandview-Woodland,495726.4135,5458097.3196
Theft from Vehicle,2015,10,27,21,0,22XX PARKER ST,Grandview-Woodland,495726.4135,5458097.3196
Theft from Vehicle,2015,5,18,12,0,22XX PARKER ST,Grandview-Woodland,495760.2034,5458097.726
Theft from Vehicle,2015,7,25,23,0,22XX PINE ST,Fairview,489569.3773,5457060.9501
Theft from Vehicle,2015,8,27,9,13,22XX PINE ST,Fairview,489578.5206,5457060.836
Theft from Vehicle,2015,10,24,18,0,22XX PRINCE EDWARD ST,Mount Pleasant,493027.7398,5456929.7592
Theft from Vehicle,2015,6,22,16,0,22XX SE MARINE DR,Victoria-Fraserview,495574.7205,5450560.4359
Theft from Vehicle,2015,2,2,12,14,22XX SPRUCE ST,Fairview,490625.562,5457033.0681
Theft from Vehicle,2015,9,5,20,0,22XX ST CATHERINES ST,Mount Pleasant,493807.1173,5456935.9066
Theft from Vehicle,2015,12,4,19,0,22XX ST GEORGE ST,Mount Pleasant,493239.9947,5456935.8384
Theft from Vehicle,2015,11,11,0,0,22XX STEPHENS ST,Kitsilano,487887.9455,5457065.1126
Theft from Vehicle,2015,11,29,19,0,22XX SW MARINE DR,Kerrisdale,488450.1699,5451908.9258
Theft from Vehicle,2015,9,6,18,0,22XX TRINITY ST,Grandview-Woodland,495731.7896,5459616.4633
Theft from Vehicle,2015,2,5,19,0,22XX TRINITY ST,Grandview-Woodland,495764.0112,5459616.4782
Theft from Vehicle,2015,2,18,22,0,22XX TRINITY ST,Grandview-Woodland,495764.0112,5459616.4782
Theft from Vehicle,2015,4,18,2,0,22XX TRINITY ST,Grandview-Woodland,495764.0112,5459616.4782
Theft from Vehicle,2015,1,3,9,30,22XX TRIUMPH ST,Grandview-Woodland,495695.8983,5459023.8867
Theft from Vehicle,2015,8,11,23,0,22XX TRIUMPH ST,Grandview-Woodland,495695.8983,5459023.8867
Theft from Vehicle,2015,3,30,16,0,22XX TRIUMPH ST,Grandview-Woodland,495716.7415,5459014.5618
Theft from Vehicle,2015,10,28,23,0,22XX VENABLES ST,Grandview-Woodland,495722.3187,5458200.7559
Theft from Vehicle,2015,8,17,18,0,22XX VICTORIA DR,Grandview-Woodland,495204.2522,5456903.0999
Theft from Vehicle,2015,4,30,0,0,22XX W 13TH AVE,Kitsilano,488611.4264,5456389.5912
Theft from Vehicle,2015,12,17,20,0,22XX W 13TH AVE,Kitsilano,488679.2281,5456377.8555
Theft from Vehicle,2015,7,16,16,45,22XX W 14TH AVE,Kitsilano,488563.2623,5456292.3888
Theft from Vehicle,2015,5,23,20,0,22XX W 14TH AVE,Kitsilano,488678.9229,5456278.5394
Theft from Vehicle,2015,10,10,18,30,22XX W 1ST AVE,Kitsilano,488627.2643,5457581.1057
Theft from Vehicle,2015,8,9,20,0,22XX W 1ST AVE,Kitsilano,488677.7177,5457570.5861
Theft from Vehicle,2015,1,6,17,45,22XX W 1ST AVE,Kitsilano,488712.5754,5457569.6381
Theft from Vehicle,2015,1,6,18,30,22XX W 1ST AVE,Kitsilano,488712.5754,5457569.6381
Theft from Vehicle,2015,7,27,10,0,22XX W 21ST AVE,Arbutus Ridge,488525.9154,5455651.1687
Theft from Vehicle,2015,12,11,22,0,22XX W 22ND AVE,Arbutus Ridge,488614.906,5455548.3144
Theft from Vehicle,2015,10,26,17,0,22XX W 2ND AVE,Kitsilano,488694.5428,5457481.0306
Theft from Vehicle,2015,12,27,19,30,22XX W 2ND AVE,Kitsilano,488694.5428,5457481.0306
Theft from Vehicle,2015,12,15,22,0,22XX W 32ND AVE,Arbutus Ridge,488471.8057,5454488.4803
Theft from Vehicle,2015,2,14,22,0,22XX W 33RD AVE,Arbutus Ridge,488462.7254,5454395.912
Theft from Vehicle,2015,2,25,20,0,22XX W 36TH AVE,Arbutus Ridge,488453.5748,5454075.0614
Theft from Vehicle,2015,8,16,20,0,22XX W 3RD AVE,Kitsilano,488707.629,5457373.5448
Theft from Vehicle,2015,8,3,19,0,22XX W 4TH AVE,Kitsilano,488572.6386,5457285.2692
Theft from Vehicle,2015,8,18,2,0,22XX W 5TH AVE,Kitsilano,488619.4314,5457179.8069
Theft from Vehicle,2015,4,4,13,30,22XX W 5TH AVE,Kitsilano,488632.3616,5457188.5294
Theft from Vehicle,2015,4,25,19,0,22XX W 5TH AVE,Kitsilano,488686.0335,5457186.7592
Theft from Vehicle,2015,8,10,22,48,22XX W 5TH AVE,Kitsilano,488686.0335,5457186.7592
Theft from Vehicle,2015,5,13,14,0,22XX W 6TH AVE,Kitsilano,488630.3638,5457085.3312
Theft from Vehicle,2015,11,24,23,0,22XX W 6TH AVE,Kitsilano,488662.3274,5457093.4246
Theft from Vehicle,2015,9,2,18,0,22XX W 7TH AVE,Kitsilano,488630.7868,5457001.8325
Theft from Vehicle,2015,3,1,23,0,22XX W 7TH AVE,Kitsilano,488665.6113,5456991.9174
Theft from Vehicle,2015,1,14,21,0,22XX W 7TH AVE,Kitsilano,488697.4534,5456991.2145
Theft from Vehicle,2015,1,14,22,0,22XX W 7TH AVE,Kitsilano,488697.4534,5456991.2145
Theft from Vehicle,2015,12,7,8,0,22XX W 8TH AVE,Kitsilano,488552.6596,5456901.6729
Theft from Vehicle,2015,11,7,21,0,22XX W 8TH AVE,Kitsilano,488600.1637,5456900.9866
Theft from Vehicle,2015,12,21,8,0,22XX W 8TH AVE,Kitsilano,488609.7966,5456909.9924
Theft from Vehicle,2015,12,26,15,0,22XX W 8TH AVE,Kitsilano,488609.7966,5456909.9924
Theft from Vehicle,2015,4,10,18,0,22XX W 8TH AVE,Kitsilano,488654.0017,5456900.2087
Theft from Vehicle,2015,3,6,14,0,22XX W 8TH AVE,Kitsilano,488657.3008,5456909.306
Theft from Vehicle,2015,10,6,12,0,22XX W 8TH AVE,Kitsilano,488695.172,5456899.6138
Theft from Vehicle,2015,3,13,18,30,22XX W BROADWAY AVE,Kitsilano,488557.9288,5456799.6185
Theft from Vehicle,2015,4,28,0,1,22XX WALL ST,Grandview-Woodland,495638.6569,5459538.6758
Theft from Vehicle,2015,4,21,20,0,22XX WALL ST,Grandview-Woodland,495641.974,5459525.3686
Theft from Vehicle,2015,8,25,21,0,22XX WATERLOO ST,Kitsilano,486924.6307,5457111.0565
Theft from Vehicle,2015,4,30,22,30,22XX WAVERLEY AVE,Victoria-Fraserview,495474.8434,5452704.4663
Theft from Vehicle,2015,10,28,22,0,22XX WILLIAM ST,Grandview-Woodland,495685.0305,5457897.5542
Theft from Vehicle,2015,12,30,20,0,22XX WILLOW ST,Fairview,491146.1211,5456992.6323
Theft from Vehicle,2015,11,13,17,30,22XX WILLOW ST,Fairview,491146.4812,5457013.1456
Theft from Vehicle,2015,12,22,1,0,22XX WILLOW ST,Fairview,491146.4812,5457013.1456
Theft from Vehicle,2015,1,6,18,0,22XX YORK AVE,Kitsilano,488715.1316,5457666.0485
Theft from Vehicle,2015,1,26,18,0,22XX YORK AVE,Kitsilano,488715.1316,5457666.0485
Theft from Vehicle,2015,11,15,20,0,23XX BONACCORD DR,Victoria-Fraserview,495652.5748,5450858.4055
Theft from Vehicle,2015,8,15,17,0,23XX BURQUITLAM DR,Victoria-Fraserview,495653.9666,5450750.6174
Theft from Vehicle,2015,12,14,17,0,23XX BURQUITLAM DR,Victoria-Fraserview,495658.2888,5450759.4193
Theft from Vehicle,2015,2,20,22,0,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Theft from Vehicle,2015,2,20,22,30,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Theft from Vehicle,2015,1,4,10,0,23XX CAMBIE ST,Mount Pleasant,491656.4223,5456901.5522
Theft from Vehicle,2015,10,19,16,30,23XX CAMBIE ST,Mount Pleasant,491656.4223,5456901.5522
Theft from Vehicle,2015,9,13,20,0,23XX CAMBRIDGE ST,Grandview-Woodland,495828.7306,5459313.7307
Theft from Vehicle,2015,11,10,10,0,23XX CAMBRIDGE ST,Grandview-Woodland,495828.7306,5459313.7307
Theft from Vehicle,2015,11,10,16,30,23XX CAMBRIDGE ST,Grandview-Woodland,495828.7306,5459313.7307
Theft from Vehicle,2015,9,6,16,20,23XX CAROLINA ST,Mount Pleasant,493383.8884,5456841.2441
Theft from Vehicle,2015,1,24,17,45,23XX CHARLES ST,Grandview-Woodland,495869.5658,5457802.9892
Theft from Vehicle,2015,9,10,21,0,23XX CLARK DR,Mount Pleasant,494356.2018,5456778.4033
Theft from Vehicle,2015,5,11,21,0,23XX COMMERCIAL DR,Grandview-Woodland,494928.4765,5456771.171
Theft from Vehicle,2015,1,25,12,0,23XX CORNWALL AVE,Kitsilano,488544.5606,5457770.2058
Theft from Vehicle,2015,7,23,0,0,23XX DUNDAS ST,Grandview-Woodland,495839.9944,5459121.0154
Theft from Vehicle,2015,9,12,19,30,23XX E 11TH AVE,Kensington-Cedar Cottage,495770.7889,5456397.4372
Theft from Vehicle,2015,3,16,9,0,23XX E 28TH AVE,Kensington-Cedar Cottage,495739.7876,5454777.3269
Theft from Vehicle,2015,12,13,0,0,23XX E 28TH AVE,Kensington-Cedar Cottage,495754.8276,5454777.2789
Theft from Vehicle,2015,6,14,0,0,23XX E 30TH AVE,Renfrew-Collingwood,495844.6413,5454151.6123
Theft from Vehicle,2015,7,25,17,0,23XX E 38TH AVE,Renfrew-Collingwood,495732.8369,5453675.4745
Theft from Vehicle,2015,7,26,20,0,23XX E 38TH AVE,Renfrew-Collingwood,495785.0483,5453675.0057
Theft from Vehicle,2015,2,19,16,30,23XX E 53RD AVE,Victoria-Fraserview,495723.4561,5452075.2918
Theft from Vehicle,2015,9,3,0,0,23XX E 53RD AVE,Victoria-Fraserview,495776.5719,5452065.8726
Theft from Vehicle,2015,5,1,8,15,23XX E 54TH AVE,Victoria-Fraserview,495682.6209,5451932.3331
Theft from Vehicle,2015,6,21,18,30,23XX E 5TH AVE,Grandview-Woodland,495815.6339,5457012.0758
Theft from Vehicle,2015,10,3,20,0,23XX E 6TH AVE,Grandview-Woodland,495808.4671,5456920.2887
Theft from Vehicle,2015,12,27,12,0,23XX E GEORGIA ST,Grandview-Woodland,495852.9887,5458399.0331
Theft from Vehicle,2015,1,13,20,0,23XX E GEORGIA ST,Grandview-Woodland,495873.7711,5458398.9835
Theft from Vehicle,2015,3,12,5,30,23XX E HASTINGS ST,Grandview-Woodland,495798.0891,5458709.9812
Theft from Vehicle,2015,7,5,1,0,23XX EDDINGTON DR,Arbutus Ridge,488410.6656,5454762.4565
Theft from Vehicle,2015,3,9,12,34,23XX GARDEN DR,Grandview-Woodland,495775.7745,5456817.2145
Theft from Vehicle,2015,11,18,20,30,23XX GRANT ST,Grandview-Woodland,495787.9199,5457601.2745
Theft from Vehicle,2015,11,22,18,0,23XX GRANT ST,Grandview-Woodland,495787.9199,5457601.2745
Theft from Vehicle,2015,8,4,22,30,23XX GRANT ST,Grandview-Woodland,495845.0087,5457610.3943
Theft from Vehicle,2015,10,3,17,0,23XX GRANT ST,Grandview-Woodland,495845.0087,5457610.3943
Theft from Vehicle,2015,1,14,22,0,23XX GRAVELEY ST,Grandview-Woodland,495796.2773,5457512.3277
Theft from Vehicle,2015,2,11,18,0,23XX GRAVELEY ST,Grandview-Woodland,495801.7476,5457521.5223
Theft from Vehicle,2015,12,8,0,0,23XX GRAVELEY ST,Grandview-Woodland,495801.7476,5457521.5223
Theft from Vehicle,2015,5,6,15,0,23XX HARRISON DR,Victoria-Fraserview,495681.2803,5450629.89
Theft from Vehicle,2015,10,9,21,30,23XX HARRISON DR,Victoria-Fraserview,495740.9585,5450656.672
Theft from Vehicle,2015,11,28,3,43,23XX HEATHER ST,Fairview,491287.8258,5456924.4357
Theft from Vehicle,2015,11,28,20,0,23XX KINGSWAY AVE,Renfrew-Collingwood,495769.1153,5454340.1415
Theft from Vehicle,2015,9,20,4,30,23XX KINGSWAY AVE,Renfrew-Collingwood,495795.9796,5454332.522
Theft from Vehicle,2015,8,28,16,0,23XX KINGSWAY AVE,Renfrew-Collingwood,495900.5076,5454248.6701
Theft from Vehicle,2015,10,14,18,30,23XX MAPLE ST,Kitsilano,489056.3934,5456955.1601
Theft from Vehicle,2015,12,31,17,0,23XX MAPLE ST,Kitsilano,489056.3934,5456955.1601
Theft from Vehicle,2015,6,16,20,0,23XX MAPLE ST,Kitsilano,489056.8244,5456980.3881
Theft from Vehicle,2015,10,25,12,7,23XX MCGILL ST,Grandview-Woodland,495806.3601,5459515.1882
Theft from Vehicle,2015,9,20,0,0,23XX MCLEAN DR,Grandview-Woodland,494497.9814,5456821.5817
Theft from Vehicle,2015,7,20,21,30,23XX NANAIMO ST,Hastings-Sunrise,495886.6423,5456788.4642
Theft from Vehicle,2015,10,21,22,30,23XX NANAIMO ST,Hastings-Sunrise,495887.753,5456749.083
Theft from Vehicle,2015,4,19,8,15,23XX OAK ST,Fairview,490795.1807,5456862.9285
Theft from Vehicle,2015,10,6,16,0,23XX OAK ST,Fairview,490796.6817,5456935.7842
Theft from Vehicle,2015,9,4,14,15,23XX PARKER ST,Grandview-Woodland,495810.7476,5458107.0369
Theft from Vehicle,2015,12,10,7,37,23XX PARKER ST,Grandview-Woodland,495828.5872,5458106.9049
Theft from Vehicle,2015,12,6,23,15,23XX QUAYSIDE CRT,Victoria-Fraserview,495774.9929,5450443.7103
Theft from Vehicle,2015,11,4,21,30,23XX RENFREW ST,Hastings-Sunrise,496780.0219,5456785.0213
Theft from Vehicle,2015,11,29,15,0,23XX RIVERWOOD WAY,Victoria-Fraserview,495668.679,5450394.7248
Theft from Vehicle,2015,9,21,6,56,23XX ST CATHERINES ST,Mount Pleasant,493804.9176,5456802.4169
Theft from Vehicle,2015,9,21,18,27,23XX ST CATHERINES ST,Mount Pleasant,493804.9176,5456802.4169
Theft from Vehicle,2015,1,27,23,0,23XX ST CATHERINES ST,Mount Pleasant,493805.4026,5456835.8003
Theft from Vehicle,2015,10,27,21,40,23XX VANNESS AVE,Kensington-Cedar Cottage,495733.4605,5455160.7091
Theft from Vehicle,2015,5,25,21,0,23XX W 10TH AVE,Kitsilano,488377.2252,5456707.2933
Theft from Vehicle,2015,12,4,18,0,23XX W 10TH AVE,Kitsilano,488519.6129,5456693.0314
Theft from Vehicle,2015,12,6,18,30,23XX W 12TH AVE,Kitsilano,488447.0026,5456492.5742
Theft from Vehicle,2015,9,20,0,0,23XX W 14TH AVE,Kitsilano,488357.6187,5456296.8969
Theft from Vehicle,2015,5,6,8,34,23XX W 15TH AVE,Kitsilano,488370.6014,5456190.0849
Theft from Vehicle,2015,10,13,21,0,23XX W 15TH AVE,Kitsilano,488383.1646,5456180.7276
Theft from Vehicle,2015,10,18,1,0,23XX W 15TH AVE,Kitsilano,488481.725,5456179.0644
Theft from Vehicle,2015,5,15,11,0,23XX W 15TH AVE,Kitsilano,488497.7762,5456187.9389
Theft from Vehicle,2015,5,4,19,30,23XX W 15TH AVE,Kitsilano,488503.9806,5456178.6889
Theft from Vehicle,2015,8,8,3,22,23XX W 15TH AVE,Kitsilano,488503.9806,5456178.6889
Theft from Vehicle,2015,3,5,23,30,23XX W 16TH AVE,Kitsilano,488431.4765,5456086.6828
